,place_id,location_name,latitude,longitude,diesel,premium,regular
11070,8175,ESTACION DE SERVICIO CAPRICORNIO SA DE CV,-98.15894,19.06347,21.79,21.61,19.75
11071,8176,COMBURED SA DE CV,-99.61249,22.40565,22.89,22.75,21.09
11072,8177,"Grupo Angeles Copilco, S.A. de C.V.",-112.1364,30.71402,21.59,22.19,20.15
11073,8178,SUPER SERVICIO PONCITLAN S.A. DE C.V.,-102.9713,20.38471,22.19,23.09,21.59
11074,8179,SERVICIOS ENERGETICOS APASCO S.A DE C.V,-99.17396,19.96845,22.1,22.15,20.39
11075,8180,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.",-106.4408,31.6963,20.19,17.75,15.45
11076,8181,"Servicio las Bajadas, S.A. de C.V. ",-96.1754,19.15867,20.98,20.99,19.09
11077,8182,"Servicio Sierra Vista,  S.A. de C.V.",-101.0344,22.13425,,21.99,19.99
11078,8183,MARIA DE LOURDES SELENE RODRIGUEZ SANCHEZ,-97.90364,22.22417,21.05,21.08,19.39
11079,8184,GASOLINERA AGRONOMOS SA DE CV,-99.12302,23.76969,,21.55,19.95
11080,8185,EJIDO EL PROGRESO DE LUVIANOS,-100.29,18.92134,23.49,23.79,22.19
11081,8186,"SERVICIO SIGLO XXI, S.A. DE C.V.",-101.6681,21.15651,,23.22,20.93
11082,8187,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.13254,19.38864,,23.19,21.69
11083,8188,LUIS CABALLERO NAVARRO,-99.14169,19.33694,,22.39,20.25
11084,8189,GASOLINERA LOS TULIPANES SA DE CV,-101.1616,20.1025,21.69,22.3,20.3
11085,8190,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.17036,19.39932,,23.39,21.89
11086,8191,Servicio Salgado e hijos S.A. de C.V.,-99.99587,19.41801,22.59,22.7,21.09
11087,8192,ROBERTO RUBALCABA MENDEZ,-99.12566,19.35835,,23.79,21.39
11088,8193,"OPERADORA DE ESTACIONES DE SERVICIO 20-20, S.A. DE C.V.",-109.7094,23.1516,22.4,22.89,21.49
11089,8194,SOLUCIONES GAMA SA DE CV,-104.9156,27.13124,22.83,22.99,20.83
11090,8195,ESTACION LAS DELICIAS SA DE CV,-95.82232,17.81948,22.81,22.81,21.35
11091,8196,ARCELIA HERNANDEZ SILVA,-102.2091,20.16164,22.89,22.99,21.79
11092,8197,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.9117,16.84363,23.09,22.69,21.29
11093,8198,CONXO SA DE CV,-99.18111,19.39519,21.79,22.89,20.59
11094,8199,SUMINISTROS BASICOS DE COMBUSTIBLES Y ENERGETICOS ,-101.6412,21.10362,21.19,21.79,19.8
11095,8200,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.18815,19.37937,,23.29,21.79
11096,8201,OPERADORA SAGUARO BAJA S.A DE C.V,-115.4466,32.63051,,20.69,18.89
11097,8202,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,-115.4613,32.59858,20.79,21.19,18.99
11098,8203,"GASOLINERA GRUPO GONZALEZ, SA DE CV",-103.025,25.75656,21.4,21.15,19.86
11099,8204,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.15585,19.42406,,23.29,21.79
11100,8205,E11343-SERVICIO MIRADOR CAMPESTRE SA DE CV,-101.7144,21.14627,,21.89,19.78
11101,8206,GASOLINERA VAZQUEZ SA DE CV,-104.8416,21.46715,22.19,22.89,20.99
11102,8207,FELICIANA HERMILA ARMENTA ORTIZ,-108.0838,25.46435,,23.28,19.99
11103,8208,MAGDA MERCEDES HINOJOSA CEPEDA,-98.8291,26.30631,20.99,,16.89
11104,8209,SERVICIOS MANA S.A. DE C.V.,-103.2571,22.11526,21.5,22.5,20.5
11105,8210,"ENERKOM CONSULTORIA EN ADMINISTRACION, S.A. DE C.V.",-89.56856,20.95695,22.54,22.49,20.99
11106,8211,MIRIAM RUBI VELASCO AMBROCIO,-98.41022,16.69132,,22.2,20.99
11107,8212,MIGUEL REYES VALDOVINOS,-98.75182,20.11121,21.59,21.79,19.99
11108,8213,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.4431,31.72166,,17.93,15.65
11109,8214,SERVICIO RENDON SA DE CV,-98.11193,25.98836,19.7,19.09,16.58
11110,8215,NARO DE PUEBLA SA DE CV,-97.36472,19.81299,17.6,21.4,19.99
11111,8216,"SERVICIO EL VIGIA, S,A, DE C.V.",-110.9153,27.92587,,23.69,21.99
11112,8217,SUPER SERVICIO DE COMBUSTIBLES MONARCA S.A. DE C.V,-100.3458,19.42848,,22.59,20.65
11113,8218,SUPER SERVICIO LA PUERTA SA DE CV,-100.0424,19.45256,22.69,22.83,21.19
11114,8219,"ESTACION GRUGAS, S. DE R.L. DE C.V.",-115.3858,32.65365,21.19,21.99,19.79
11115,8220,"ANGELOPOLIS, S.A. DE C.V.",-98.26705,19.05812,,22.45,20.05
11116,8221,SERVICIOS CALIFORNIA DE CAJEME SA DE CV,-109.9448,27.48618,,22.79,20.49
11117,8222,"Gasolinera Alemania, S.A. de C.V.",-103.3532,20.66162,,22.79,20.64
11118,8223,SUPER SERVICIO AZTECA DE VICTORIA SA DE CV ,-99.12998,23.73517,,22.22,20.62
11119,8224,ENERGETICOS ARCO S.A. DE C.V.,-97.88095,19.00058,20.49,21.39,19.33
11120,8225,"SERVCIOS INTEGRALES SAN MIGUEL, S. A. DE C. V.",-97.16126,18.26823,22.19,22.77,20.99
11121,8226,SERVICIO ARTEAGA SA DE CV,-101.1804,20.39458,,22.9,20.8
11122,8227,SERVICIO TENAYUCA SA DE CV,-99.16749,19.52969,21.29,22.49,19.79
11123,8228,Servicio Cupula SA de CV,-99.18701,19.68643,21.89,22.49,20.09
11124,8229,JOSE FELIPE GARCIA DE LA GARZA,-99.15596,23.73582,,22.41,20.99
11125,8230,SERVICIO GASOLINERO LA LOMA S.A. DE C.V.,-99.19532,19.53281,21.46,22.19,19.98
11126,8231,"PETROFUEL, S.A. DE C.V.",-99.53941,27.42558,20.5,17.55,15.15
11127,8232,SINERGIA DE ENERGETICOS S.A. DE C.V. ,-98.52332,19.32328,21.99,22.49,20.49
11128,8233,AUTO SERVICIO MIR-SOT S.A. DE C.V.,-100.4522,19.90118,21.99,23.19,21.09
11129,8234,COMBURED SA DE CV,-100.9486,22.10308,21.09,22.69,20.29
11130,8235,"SUPER SERVICIO MACAL, S.A. DE C.V.",-92.26202,14.91623,22.99,21.39,19.77
11131,8236,"GASOLINERA LIZAL, SA DE CV",-107.7559,29.63842,23.09,,21.59
11132,8237,PAMA ESTACION DE SERVICIO S. A. DE C. V.,-97.37534,19.8156,21.75,21.69,20.25
11133,8238,"SERVICIO HORTA DE ENSENADA, SA DE CV",-116.6115,31.70797,20.99,21.79,19.89
11134,8239,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,-115.4012,32.61959,20.95,21.15,19.13
11135,8240,"HIDROCARBUROS SOLIDARIDAD, S.A. DE C.V.",-100.3577,25.67477,,23.74,21.87
11136,8241,COMBUSTIBLES VELAM SA DE CV ,-99.97971,16.96086,22.1,21.95,20.8
11137,8242,"CONSORCIO MARIN, S. A. DE C. V. ",-92.59531,17.76647,21.85,21.85,20.4
11138,8243,"SERVICIO SIGLO XXI, S.A. DE C.V.",-102.2839,19.99703,23.22,22.93,21.92
11139,8244,Empresas Ibarrola Elias S.A. de C.V.,-109.5454,31.31477,20.49,19.89,16.89
11140,8245,COMBURED SA DE CV,-100.9136,22.15546,21.25,22.69,20.19
11141,8246,GASOLINERA TORREON SA DE CV,-103.4397,25.54137,,21.05,18.85
11142,8247,"SERVICIO SIGLO XXI, S.A. DE C.V.",-102.3235,21.01417,22.43,22.79,21.3
11143,8248,"SERVICIOS MIVE, S.A. DE C.V.",-107.3768,24.82798,,21.89,19.99
11144,8249,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.2399,25.56554,21.88,23.79,21.93
11145,8250,ESTACION DE SERVICIO LA MOJONERA SA DE CV,-103.3071,20.29222,19.99,22.19,19.99
11146,8251,SERVICIO INTEGRAL NACIONAL S.A. DE C.V.,-99.15733,19.36219,,23.17,20.73
11147,8252,GASOLINERA BOQUILLA SA DE CV,-103.8018,28.04374,22.4,22.77,21.46
11148,8253,"Servicio Ojo de Agua, S.A. de C.V.",-99.02752,19.67321,21.59,22.68,20.31
11149,8254,"Gasolinera Perinorte, S.A. de C.V.",-101.0185,22.19863,20.59,21.99,19.99
11150,8255,ARMANDO GAETA LOERA,-103.2282,22.16526,21.78,23,20.72
11151,8256,"COMBUSTIBLES CARRETEROS CARCO, S.A. DE C.V.",-103,20,21.78,23.08,20.56
11152,8257,SINERGIA DE ENERGETICOS S.A. DE C.V. ,-97.3883,18.86936,21.99,22.69,20.49
11153,8258,GASOLINERA RENDIMAS DEL CENTRO S.A. DE C.V.,-110.955,29.09332,,23.89,21.69
11154,8259,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.5091,31.76002,19.96,,15.65
11155,8260,"SERVICIOS LOS SAUCES, S.A. DE C.V.",-103.7402,19.21306,21.29,21.79,19.9
11156,8261,AGROCOMBUSTIBLES DE HIDALGO SA DE CV,-98.3984,19.7091,21.88,,20.15
11157,8262,ABEL SALVADOR MACIEL MACIEL,-96.5384,18.51088,,,22.1
11158,8263,Servicio jilotlan S.A. de C.V.,-103.0116,19.36492,23,,22.15
11159,8264,JATEÑO 57 S.A. DE C.V.,-100.6363,23.63768,23.99,23.64,21.99
11160,8265,ENERGETICOS Y DERIVADOS DEL NORTE SA DE CV,-97.95306,26.043,19.5,,20.9
11161,8266,"COMBUSTIBLES VALLE DE MEXICALI, S.A. DE C.V.",-114.8749,32.5108,20.49,20.1,18.5
11162,8267,SERVICIO TEPEOJUM S.A. DE C.V.,-98.45109,18.72154,22.21,22.41,20.81
11163,8268,GASOLINERA PARADOR SAYULA SA DE CV,-94.97875,17.89226,20.79,21.49,19.39
11164,8269,ESTACION DE SERVICIOS LOS GRILLITOS SA DE CV,-99.04172,21.98855,22.87,22.75,21.14
11165,8270,"Grupo Osso de Mèxico, S.A. de C.V.",-98.90599,19.27459,21.59,21.99,19.59
11166,8271,"ESTACION DE SERVICIO LOS ALAMOS, S.A. DE C.V.",-96.95869,19.15316,22.89,23.09,21.69
11167,8272,ADRIAN GRIJALVA RUIZ,-109.7774,29.99686,23.1,23.85,21.39
11168,8273,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.4382,31.67505,,17.93,15.65
11169,8274,Gasolinera Chapalita SA de CV,-103.3906,20.66259,,21.98,19.9
11170,8275,ALICIA  LIZETH  BREMONT  JONES ,-94.10168,18.05217,22.34,21.99,21.51
11171,8276,CORPORATIVO CAHZAL S.A. DE C.V.,-99.30998,19.63668,20.99,21.99,19.99
11172,8277,ESTACION HERRERAS SA DE CV ,-99.39986,25.90342,22,,21
11173,8278,"SERVICIO EL COBANO, S.A. DE C.V.",-103.6297,19.3018,21.69,22.05,19.99
11174,8279,JORGE LUIS MONTOYA RENDON,-99.49126,21.26238,21.98,22.99,20.9
11175,8280,ENERGETICOS DEL VALLE SA DE CV,-98.08273,25.98355,16.75,,11.71
11176,8281,SUMINISTROS BASICOS DE COMBUSTIBLES Y ENERGETICOS ,-101.7007,21.11699,,22.54,20.19
11177,8282,"VIROGU GASOLINERAS, SA DE CV",-97.87429,22.32905,20.95,21.4,19.4
11178,8283,"GASOLINERA SOYOPA, S.A. DE C.V.",-110.9931,29.11288,22.99,23.99,19.99
11179,8284,COMUNIDAD AGRARIA IXTLAN DE JUAREZ OAX,-96.48874,17.3284,22.77,22.85,21.44
11180,8285,GRUPO GARP SA DE CV,-100.3334,25.70504,,22.98,20.5
11181,8286,AUTO SERVICIO MIR-SOT S.A. DE C.V.,-100.45,19.89858,,23.19,21.09
11182,8287,SERVICIO IXTLAHUACÁN SA DE CV,-103.7345,18.99832,21.49,,20.21
11183,8288,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.3402,31.65613,20.69,17.93,15.65
11184,8289,"SERVICIOS MGM, S.A. DE C.V.",-92.13878,15.66348,22.46,22.59,20.86
11185,8290,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.22414,19.53925,22.29,23.19,21.69
11186,8291,SERVICIOS ENERGETICOS SAN FRANCISCO DE ASIS S.A. D,-101.4145,26.89164,21.15,22.79,21.35
11187,8292,ABEL SALVADOR MACIEL MACIEL,-96.52087,18.51893,23.45,23.4,22.1
11188,8293,"VIMA OL, S.A.",-99.14548,19.20048,21.68,,20.35
11189,8294,GASOLINERIA LOS 19 HERMANOS SA DE CV,-102.7423,20.56183,22.49,23.49,21.39
11190,8295,Villaseñor Barajas SA de CV,-103.8534,20.57804,21.99,22.95,20.69
11191,8296,Servicio Cupula SA de CV,-99.07786,19.64316,,22.19,20.29
11192,8297,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",-112.1577,30.70829,,19.89,18.39
11193,8298,"KOPLA, S.A. DE C.V",-100.3034,19.61127,22.09,,20.89
11194,8299,COMBURED SA DE CV,-100.6015,22.58735,21.45,22.89,20.65
11195,8300,"DE LOS SANTOS, S. A. DE C. V.",-97.29376,18.37533,21.99,22.63,20.79
11196,8301,GABINO RAFAEL VERGARA ROMERO,-98.74684,18.51366,21.52,22.2,20.43
11197,8302,"SERVICIO VIA REFORMA, S.A. DE C.V.",-93.13071,17.9729,20.79,21.29,19.99
11198,8303,SERVICIO ALTAMIRANO SA DE CV,-106.3714,31.62687,,,15.29
11199,8304,"ESTACION DE SERVICIO FRAGOSO, S.A. DE C.V.",-94.14303,18.11682,21.58,21.72,19.98
11200,8305,SUPER SERVICIOS SAN PABLO SA DE CV,-98.19791,19.33288,21.69,21.49,19.99
11201,8306,MA DEL CONSUELO VILLANUEVA SALAS,-102.4291,20.41166,22.49,23.29,21.47
11202,8307,Servicio La Junta S.A. de C.V.,-106.3161,28.47579,22.5,22.7,20.7
11203,8308,ANTIGUO KORRAL S.A. DE C.V.,-102.5881,23.23541,21,,20.1
11204,8309,MARIA DEL CARMEN HERNANDEZ RUIZ,-103.2572,20.30058,21.9,22.8,21.2
11205,8310,SERVICIO MATEO SA DE CV,-99.24493,19.56323,21.09,22.59,19.99
11206,8311,"DE LOS SANTOS, S. A. DE C. V.",-97.26647,18.37893,21.99,22.63,20.79
11207,8312,EXPRESERVICIO GASOLINAS S.A. DE C.V.,-103.2956,20.6297,,21.89,19.79
11208,8313,COMBUSTIBLES Y LUBRICANTES RIUZ SA DE CV,-98.35881,24.05705,22.7,20,20.85
11209,8314,Servicio Independencia S.A. de C.V.,-102.3376,21.95503,,21.15,19.84
11210,8315,ESTACION DE SERVICIO JIMENEZ SA DE CV,-98.49521,24.21816,22.59,22.19,20.89
11211,8316,"SERVIEXPRESS OBLATOS, S.A. DE C.V.",-103.2976,20.68947,,22.98,21.38
11212,8317,"INMOBILIARIA ROJAS & GAS, S.A. DE C.V.",-99.01827,19.60973,,23.19,20.79
11213,8318,JOSE ANTONIO LUIS VERGARA CARRILLO,-100.9017,22.67089,22.19,,21.19
11214,8319,GASOLINAS Y LUBRICANTES DE TEZIUTLAN SA DE CV,-97.35737,19.80374,21.78,21.99,20.46
11215,8320,"KOPLA, S.A. DE C.V",-100.5699,19.2118,21.99,22.2,20.79
11216,8321,MAGDA MERCEDES HINOJOSA CEPEDA,-98.8299,26.33159,20.99,,16.89
11217,8322,ENERGETICOS DE CHAHUITES S.A. DE C.V.,-94.16927,16.29081,22.8,22.75,21.45
11218,8323,Servicios Autopistas SA deCV,-96.19257,19.15631,21.2,21.35,19.4
11219,8324,"SERVIRAPID, S.A. DE C.V.",-96.37047,18.50426,22.79,22.69,21.59
11220,8325,OPERADORA TEOLOYUCAN SA DE CV,-99.17831,19.74299,20.69,21.8,19.19
11221,8326,ENERGETICOS SAN JUAN S.A. DE C.V.,-97.82965,18.95836,20.45,21.25,19.29
11222,8327,GASOLINERA CANTU SUAREZ S.A. DE C.V.,-100.1016,25.88611,21.5,,20.59
11223,8328,SUPER SERVICIO AZTECA DE VICTORIA SA DE CV ,-98.89632,24.04977,22.42,22.42,20.82
11224,8329,ESTACION DE SERVICIO CUARZO S.A. DE C.V.,-92.283,14.87903,,20.89,19.47
11225,8330,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.13245,19.49513,,23.29,21.79
11226,8331,Becktrop Operadora SA de CV,-116.9259,32.49495,21.29,21.99,19.99
11227,8332,"GASOLINERA VALLE DEL TENESI, S.A. DE C.V.",-99.69505,19.25716,21.79,22.29,20.29
11228,8333,"CID Y JAIMES, S.A. DE C.V.",-101.1517,19.76953,21.96,21.96,19.95
11229,8334,COMERCIALIZADORA DE COMBUSTIBLES LA CRUZ SA DE CV ,-100.8441,25.44649,18.36,20.99,18.99
11230,8335,JOSE GUADALUPE HERRERA BUSTAMANTE,-99.14021,23.75905,,22.49,21.14
11231,8336,"Fomento Gasolinero, S.A. de C.V.",-89.69316,21.2769,22.49,22.39,20.99
11232,8337,"ESTACION DE SERVICIO JUQUILITA, S.A. DE C.V. ",-99.38106,16.7917,22.92,22.89,21.8
11233,8338,DAGAL SA DE CV,-114.7737,32.46766,21.29,18.89,16.88
11234,8339,GASOLINERA RENDIMAS S.A DE C.V.,-110.9589,29.10951,,23.89,19.99
11235,8340,COMBURED SA DE CV,-100.6307,23.67311,23.69,23.59,21.89
11236,8341,MARTIN ALFONSO RUIZ GARCIA,-103.3141,20.70704,21.69,21.75,19.49
11237,8342,ROSA VELIA BENAVIDES GONZALEZ,-99.23241,26.56371,22.32,,15.23
11238,8343,"AUTOSERVICIO JOCARAN DE PROGRESO, S.A DE C.V.",-99.18757,20.24627,21.49,21.79,19.75
11239,8344,"GASOLINERIA MOMPANI, S.A. DE C.V.",-98.95902,18.85871,21.89,22.59,20.79
11240,8345,SERVICIO PORTOMARIN SA DE CV,-100.352,19.4754,21.59,22.39,20.29
11241,8346,RAFAEL HERNANDEZ LOPEZ,-99.1223,19.39234,,22.99,20.99
11242,8347,GAS 53 SA DE CV,-100.2938,25.76682,,17.7,15.82
11243,8348,"Impulso Peninsular, S.A. de C.V.",-89.65954,21.02107,22.54,22.49,20.99
11244,8349,"GUADALUPANA GASOLINERA, S.A. DE C.V.",-110.971,28.98789,22.99,23.99,19.99
11245,8350,PETRO SAV MINA S.A. DE C.V.,-100.5248,26.00165,21.9,,21.85
11246,8351,"ESTACIONES DE SERVICIO DEL MAYAB, S.A. DE C.V.",-89.38799,20.28887,22.74,22.64,21.29
11247,8352,"AUTOSERVICIO EL SARGENTO, SA DE CV",-109.9928,24.06993,21.89,22.49,21.09
11248,8353,SUPER SERVICIO AZTECA DE VICTORIA SA DE CV ,-99.38515,23.40859,22.42,22.22,20.82
11249,8354,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",-115.3589,32.59266,20.59,20.49,18.69
11250,8355,HUACHERR SA DE CV,-101.3395,19.49958,21.99,22.79,20.89
11251,8356,"SUPER SERVICIO SANSON, SA DE CV",-101.3502,20.71483,22.19,22.91,20.68
11252,8357,"SERVICIO HORTA DE ENSENADA, SA DE CV",-115.7244,31.40684,21.69,,20.79
11253,8358,SERVICIO LA YERBABUENA SA DE CV,-102.7164,20.03682,22.67,23.2,21.45
11254,8359,Superservicio El Tecolote S.A. de C.V.,-103.7225,19.22018,22.45,22.99,21.09
11255,8360,OPERADORA MEXICO TACUBA SA DE CV,-99.18232,19.45738,21.99,22.99,20.59
11256,8361,ADALBERTO YAÑEZ ESPARZA,-102.0124,22.11599,21.99,,20.95
11257,8362,"ESTACION PIRU, S.A. DE C.V.",-117.0376,32.52917,,21.79,19.47
11258,8363,Servicio Jinetes SA de CV,-99.21984,19.56043,,22.39,20.39
11259,8364,servicio atitalaquia sa de cv,-99.26052,20.04233,16.99,19.41,18.04
11260,8365,GASOLINERA 13 DE MARZO S.A. DE C.V.,-103.4441,25.6889,22,22.87,20.5
11261,8366,"SERVICIO PRESIDENTE, S.A. DE C.V.",-100.9892,25.42692,,20.59,18.59
11262,8367,AUTOSERVICIO PINO PALLAS SA DE CV,-110.3378,24.1051,21.65,22.3,20.35
11263,8368,"Servicios Guajardo, S.A. de C.V.",-102.1498,23.06945,21.5,,21.2
11264,8369,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",-115.5058,32.60203,20.59,20.49,18.69
11265,8370,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.11894,19.48499,,23.19,21.39
11266,8371,"Centro trailero el pueblito,  S A de C V ",-107.3361,24.70448,19.19,22.39,19.19
11267,8372,"KOPLA, S.A. DE C.V",-102.237,21.51365,21.98,,21.18
11268,8373,UNION DE EJIDOS DE PRODUCCION AGROPECUARIA Y ACTIV,-98.38816,24.07325,22.39,,20.8
11269,8374,GASOLINERA MORENO TERAN S.A. DE C.V.,-109.6806,29.80328,17.03,22.55,20.3
11270,8375,ENERGETICOS DEA SA DE CV,-103.3546,20.56473,21.95,22.85,21.55
11271,8376,ENERGETICOS COMA S.A. DE C.V.,-97.8806,18.99904,20.49,21.39,19.33
11272,8377,TRUCK STOP EL LIBRAMIENTO SA DE CV,-110.2467,24.1546,22.06,22.29,20.69
11273,8378,MIRIAM RUBI VELASCO AMBROCIO,-98.50024,16.65771,22.39,21.9,19.99
11274,8379,GASOLINERA FORNES SA DE CV,-109.935,27.4942,,22.99,20.49
11275,8380,"OPERADORA DE MINIESTACIONES COMBUSERV, S.A. DE C.V",-99.08156,19.37091,22.29,23.19,21.69
11276,8381,"OPERADORA DE ESTACIONES DE SERVICIO 20-20, S.A. DE C.V.",-98.49376,19.55149,22.59,22.49,20.99
11277,8382,SUSANA MERELLES BARREIRO,-99.23725,19.62796,21.93,22.46,20.59
11278,8383,"KOPLA, S.A. DE C.V",-100.3571,19.43511,,22.35,20.29
11279,8384,Parque de Diversiones Acuaticas El Nuevo Tephe SA ,-99.17702,20.44689,21.65,22.25,20.45
11280,8385,AUTOSERVICIO RUSHER SA DE CV,-106.3692,23.21168,21.84,22.24,20.19
11281,8386,"DE LOS SANTOS, S. A. DE C. V.",-97.23174,18.32647,22.09,22.67,20.89
11282,8387,GASOLINERIA MEDELLIN S.A. DE C.V.,-96.16257,19.05119,19.79,,17.99
11283,8388,GERARDO XAVIER DE HOYOS PERALES,-100.7699,28.42326,20.6,21.99,19.76
11284,8389,GRUPO GASOLINERO IBEROMEXICANO SA DE CV,-98.14518,19.41845,21.62,22.08,19.94
11285,8390,MARIA CELIDA URIAS BELTRAN,-108.0491,25.08489,21.99,,20.49
11286,8391,COMBUSTIBLES VELAM SA DE CV ,-98.42549,16.69091,22.1,21.95,20.8
11287,8392,"GASOLINERA ROMA, SA DE CV (ES10690)",-89.6424,20.9891,,22.49,20.99
11288,8393,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",-92.93787,18.00055,21.89,21.84,20.29
11289,8394,ESTACION DE SERVICIO IVANJAIR S.A. DE C.V.,-97.79025,18.90299,21.15,21.55,19.72
11290,8395,SERVICIOS EL PITAYO S.A. DE C.V.,-104.5957,24.05135,21.74,22.89,20.95
11291,8396,SERVICIO BRISMAR S.A. DE C.V.,-99.81401,16.82107,21.65,21.6,20.25
11292,8397,"SERVICIO SIGLO XXI, S.A. DE C.V.",-103.5772,20.73423,21.69,22.99,20.69
11293,8398,SINERGIA DE ENERGETICOS S.A. DE C.V. ,-98.10319,19.0635,22.19,22.49,20.44
11294,8399,Operadora Norteamericana de Franquicias SA de CV,-96.1317,19.16337,,21.69,19.79
11295,8400,AUTOSERVICIO CONSORCIO MARIN S. A. DE C. V. ,-93.22209,18.38063,21.79,22.19,20.39
11296,8401,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.16113,19.41283,,23.09,20.69
11297,8402,GASOLINERA LOS ROBLES S.A. DE C.V.,-103.4266,20.75459,20.05,21.99,19.45
11298,8403,OPERADORA RASINES DE FRANQUICIAS SA. DE CV.,-96.13026,19.15172,21.1,21.15,19.35
11299,8404,SUMINISTROS BASICOS DE COMBUSTIBLES Y ENERGETICOS ,-101.6472,21.1528,,23.19,20.49
11300,8405,ECHENIQUE HERMANOS SA,-100.9835,22.17174,,22.15,20.15
11301,8406,"ESTACIONES DE SERVICIO LA RIBERA, S.A DE C.V",-109.5901,23.59009,,22.89,20.85
11302,8407,"LA PUERTA DE LA SELVA LACANDONA, S.A. DE C.V.",-91.69391,17.32144,21.4,20.8,19.71
11303,8408,"GASOLINERA COSTA DE ORO, S.A. DE C.V.",-96.10908,19.15469,,21.76,19.76
11304,8409,YADIRA BERENICE JIMENEZ ORTIZ,-93.76464,18.01989,22.25,21.95,20.85
11305,8410,COMBUSTIBLES TERMOGAS SA DE CV,-100.2872,25.7095,21.75,22.99,20.69
11306,8411,"Super Servicio Mexquitic, S.A. de C.V.",-101.1202,22.2742,22.49,22.99,21.99
11307,8412,GASOLINERIAS FEMA SA DE CV,-99.17085,23.73062,,22.4,20.8
11308,8413,MANLIO OMAR PACHECO VALDESPINO,-98.91773,19.95516,21.7,21.8,19.9
11309,8414,"SERVICIO GASOLINERO DE IXTLAN, SA DE CV",-104.3727,21.03854,,17.95,16.95
11310,8415,"OPERADORA MAGNA CRUZ, S.A. DE C.V.",-92.79823,18.38966,21.45,21.55,19.99
11311,8416,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-98.66718,19.35244,22.09,22.19,20.49
11312,8417,SERVICIO GASOLINERO EXPRESS LA LLAVE S.A. DE C.V.,-94.8882,17.95219,20.59,21.19,19.09
11313,8418,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.4617,31.62925,20.69,15.4,15.65
11314,8419,RAYMUNDOO MARTINEZ GARCIA,-101.0754,22.75459,22.32,23.52,21.37
11315,8420,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,-111.0401,29.09192,16.97,23.19,21.19
11316,8421,SERVICIO SANTA TERESITA SA DE CV,-97.7727,18.89787,16.53,17.37,15.6
11317,8422,Servicio Cupula SA de CV,-98.92052,19.58361,21.75,22.09,19.99
11318,8423,SERVICIOS Y COMBUSTIBLES TEPUCHE SA DE CV,-107.353,24.93847,19.19,22.49,19.19
11319,8424,"KOPLA, S.A. DE C.V",-101.8161,21.03744,22.24,23.04,20.78
11320,8425,"SERVICIO JARDINES, S.A. DE C.V. ( ES12369)",-89.56689,21.02016,22.54,22.49,20.99
11321,8426,MIGUEL TORRES VALENCIANO,-102.1002,21.82047,21.81,22.18,20.71
11322,8427,"SERVICIO ESTHERCITA, S.A. DE C.V.",-97.76967,18.89596,21.09,21.5,19.69
11323,8428,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.18307,19.40314,,23.29,21.59
11324,8429,SERVICIO DE ANZA SA DE CV,-110.9576,29.08668,,23.89,20.99
11325,8430,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.",-106.4552,31.60563,20.19,17.75,15.45
11326,8431,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",-117.0427,32.54093,20.69,21.99,19.49
11327,8432,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3358,25.6702,,23.79,21.93
11328,8433,GASOLINERAS PABA SA DE CV ,-107.5856,24.81273,19.99,22.31,19.99
11329,8434,"SERVICIO Y COMBUSTIBLES VILLACUAUHTEMOC, S.A. DE C.V.",-93.9072,18.1757,22.94,,21.84
11330,8435,GASERVICIO EL LLANO SA DE CV,-111.0953,30.36143,22.6,23.89,21.43
11331,8436,JACOBO LOPEZ FLORES,-99.7696,19.24309,21.81,22.25,20.23
